PassengerId,Survived,Pclass,Age,SibSp,Parch,Ticket,Fare,HasCabin,Fare_log1p,Sex_male,Embarked_Q,Embarked_S,Sex_Label,Ticket_code,Ticket_bin_0,Ticket_bin_1,Ticket_bin_2,Ticket_bin_3,Ticket_bin_4,Ticket_bin_5,Ticket_bin_6,Ticket_bin_7,Ticket_bin_8,Ticket_bin_9
13,0,0.8273772438659699,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,A/5. 2151,-0.4863374216869257,-0.5449249778098341,-0.7841792430073967,True,False,True,0.7376951317802901,-1.495419064095084,-0.9657923589955261,-0.9944039851661325,1.0307764064044151,1.0124228365658292,-0.9921742788212995,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
14,0,0.8273772438659699,0.7407108753870755,0.4327933656785018,5.73284383018578,347082,-0.01870931177853076,-0.5449249778098341,0.5286989276421437,True,False,True,0.7376951317802901,-1.4903474350371184,1.0354192499928778,-0.9944039851661325,1.0307764064044151,1.0124228365658292,-0.9921742788212995,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
15,0,0.8273772438659699,-1.180535207645204,-0.47454519624983954,-0.4736736092984604,350406,-0.4902797934380587,-0.5449249778098341,-0.806763380796033,False,False,True,-1.3555735383351195,-1.4852758059791529,-0.9657923589955261,1.0056275064434024,1.0307764064044151,1.0124228365658292,-0.9921742788212995,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
16,1,-0.3693648410115938,1.9703083685277343,-0.47454519624983954,-0.4736736092984604,248706,-0.3262666585535892,-0.5449249778098341,-0.13322852057373055,False,False,True,-1.3555735383351195,-1.480204176921187,1.0354192499928778,1.0056275064434024,1.0307764064044151,1.0124228365658292,-0.9921742788212995,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
17,0,0.8273772438659699,-2.1027333275006983,3.1548090514635256,0.7676298785983874,382652,-0.06199888922968463,-0.5449249778098341,0.457519539438721,True,True,False,0.7376951317802901,-1.4751325478632216,-0.9657923589955261,-0.9944039851661325,-0.9701425001453321,-0.9877295966495894,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
18,1,-0.3693648410115938,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,244373,-0.3866707201133388,-0.5449249778098341,-0.3336984726090336,True,False,True,0.7376951317802901,-1.470060918805256,1.0354192499928778,-0.9944039851661325,-0.9701425001453321,-0.9877295966495894,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
19,0,0.8273772438659699,0.12591212881674602,0.4327933656785018,-0.4736736092984604,345763,-0.2859972841804228,-0.5449249778098341,-0.01838583697289204,False,False,True,-1.3555735383351195,-1.4649892897472905,-0.9657923589955261,1.0056275064434024,-0.9701425001453321,-0.9877295966495894,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
20,1,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,2649,-0.5029485386158568,-0.5449249778098341,-0.8828741679067217,False,False,False,-1.3555735383351195,-1.459917660689325,1.0354192499928778,1.0056275064434024,-0.9701425001453321,-0.9877295966495894,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
21,0,-0.3693648410115938,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,239865,-0.12491978668775715,-0.5449249778098341,0.3444394801955362,True,False,True,0.7376951317802901,-1.4548460316313592,-0.9657923589955261,-0.9944039851661325,1.0307764064044151,-0.9877295966495894,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
22,1,-0.3693648410115938,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,248698,-0.3866707201133388,1.8351149988007642,-0.3336984726090336,True,False,True,0.7376951317802901,-1.4497744025733936,1.0354192499928778,-0.9944039851661325,1.0307764064044151,-0.9877295966495894,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
23,1,0.8273772438659699,-1.1036853643239128,-0.47454519624983954,-0.4736736092984604,330923,-0.4867562231804066,-0.5449249778098341,-0.7865550587251358,False,True,False,-1.3555735383351195,-1.444702773515428,-0.9657923589955261,1.0056275064434024,1.0307764064044151,-0.9877295966495894,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
24,1,-1.5661069258891576,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,113788,0.06635974158478332,1.8351149988007642,0.6557188297748954,True,False,True,0.7376951317802901,-1.4396311444574625,1.0354192499928778,1.0056275064434024,1.0307764064044151,-0.9877295966495894,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
25,0,0.8273772438659699,-1.6416342675729512,2.2474704895351842,0.7676298785983874,349909,-0.22408312108167944,-0.5449249778098341,0.1364991380659541,False,False,True,-1.3555735383351195,-1.520777209384912,1.0354192499928778,1.0056275064434024,1.0307764064044151,-0.9877295966495894,-0.9921742788212995,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
26,1,0.8273772438659699,0.6638610320657843,0.4327933656785018,5.73284383018578,347077,-0.016444159470040135,-0.5449249778098341,0.5322916934007406,False,False,True,-1.3555735383351195,-1.434559515399497,-0.9657923589955261,-0.9944039851661325,-0.9701425001453321,1.0124228365658292,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
27,0,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,2631,-0.5029485386158568,-0.5449249778098341,-0.8828741679067217,True,False,False,0.7376951317802901,-1.4294878863415312,1.0354192499928778,-0.9944039851661325,-0.9701425001453321,1.0124228365658292,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
28,0,-1.5661069258891576,-0.7962859910387481,2.2474704895351842,2.0089333664952354,19950,4.647001076532463,1.8351149988007642,2.6987007794454887,True,False,True,0.7376951317802901,-1.4244162572835657,-0.9657923589955261,1.0056275064434024,-0.9701425001453321,1.0124228365658292,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
29,1,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,330959,-0.48977642625839407,-0.5449249778098341,-0.8038521494426432,False,True,False,-1.3555735383351195,-1.4193446282256001,1.0354192499928778,1.0056275064434024,-0.9701425001453321,1.0124228365658292,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
30,0,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,349216,-0.4894421904510968,-0.5449249778098341,-0.8019236166026618,True,False,True,0.7376951317802901,-1.4142729991676346,-0.9657923589955261,-0.9944039851661325,1.0307764064044151,1.0124228365658292,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
31,0,-1.5661069258891576,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,PC 17601,-0.09027201697708476,-0.5449249778098341,0.4082334475616762,True,False,False,0.7376951317802901,-1.409201370109669,1.0354192499928778,-0.9944039851661325,1.0307764064044151,1.0124228365658292,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
32,1,-1.5661069258891576,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,PC 17569,2.301728820789,1.8351149988007642,2.097794920021772,False,False,False,-1.3555735383351195,-1.4041297410517033,-0.9657923589955261,1.0056275064434024,1.0307764064044151,1.0124228365658292,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
33,1,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,335677,-0.49237782784290063,-0.5449249778098341,-0.8189865811572414,False,True,False,-1.3555735383351195,-1.3990581119937378,1.0354192499928778,1.0056275064434024,1.0307764064044151,1.0124228365658292,1.007887446132949,-0.9614603723067316,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
34,0,-0.3693648410115938,2.8156566450619374,-0.47454519624983954,-0.4736736092984604,C.A. 24579,-0.43700743807979686,-0.5449249778098341,-0.5368057694182641,True,False,True,0.7376951317802901,-1.3939864829357722,-0.9657923589955261,-0.9944039851661325,-0.9701425001453321,-0.9877295966495894,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
35,0,-1.5661069258891576,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,PC 17604,1.0060617003323709,-0.5449249778098341,1.5060857797883969,True,False,False,0.7376951317802901,-1.3889148538778067,1.0354192499928778,-0.9944039851661325,-0.9701425001453321,-0.9877295966495894,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
36,0,-1.5661069258891576,0.9712604053509489,0.4327933656785018,-0.4736736092984604,113789,0.39858208016340624,-0.5449249778098341,1.0408277503255374,True,False,True,0.7376951317802901,-1.383843224819841,-0.9657923589955261,1.0056275064434024,-0.9701425001453321,-0.9877295966495894,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
37,1,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,2677,-0.5028639729296732,-0.5449249778098341,-0.8823470582632056,True,False,False,0.7376951317802901,-1.3787715957618754,1.0354192499928778,1.0056275064434024,-0.9701425001453321,-0.9877295966495894,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
38,0,0.8273772438659699,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,A./5. 2152,-0.4863374216869257,-0.5449249778098341,-0.7841792430073967,True,False,True,0.7376951317802901,-1.3736999667039098,-0.9657923589955261,-0.9944039851661325,1.0307764064044151,-0.9877295966495894,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
39,0,0.8273772438659699,-0.8731358343600393,1.340131927606843,-0.4736736092984604,345764,-0.2859972841804228,-0.5449249778098341,-0.01838583697289204,False,False,True,-1.3555735383351195,-1.3686283376459443,1.0354192499928778,-0.9944039851661325,1.0307764064044151,-0.9877295966495894,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
40,1,0.8273772438659699,-1.180535207645204,0.4327933656785018,-0.4736736092984604,2651,-0.42207354059350805,-0.5449249778098341,-0.47227211715402734,False,False,False,-1.3555735383351195,-1.3635567085879787,-0.9657923589955261,1.0056275064434024,1.0307764064044151,-0.9877295966495894,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
41,0,0.8273772438659699,0.8175607187083667,0.4327933656785018,-0.4736736092984604,7546,-0.4576454924460446,-0.5449249778098341,-0.6331972544104215,False,False,True,-1.3555735383351195,-1.358485079530013,1.0354192499928778,1.0056275064434024,1.0307764064044151,-0.9877295966495894,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
42,0,-0.3693648410115938,-0.1814872444684187,0.4327933656785018,-0.4736736092984604,11668,-0.22559322262067316,-0.5449249778098341,0.1329851701219792,False,False,True,-1.3555735383351195,-1.3534134504720474,-0.9657923589955261,-0.9944039851661325,-0.9701425001453321,1.0124228365658292,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
43,0,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,349253,-0.4894421904510968,-0.5449249778098341,-0.8019236166026618,True,False,False,0.7376951317802901,-1.3483418214140819,1.0354192499928778,-0.9944039851661325,-0.9701425001453321,1.0124228365658292,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
44,1,-0.3693648410115938,-2.025883484179407,0.4327933656785018,2.0089333664952354,SC/Paris 2123,0.18876253192945994,-0.5449249778098341,0.8147822510349934,False,False,False,-1.3555735383351195,-1.3432701923561163,-0.9657923589955261,1.0056275064434024,-0.9701425001453321,1.0124228365658292,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
45,1,0.8273772438659699,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,330958,-0.48977642625839407,-0.5449249778098341,-0.8038521494426432,False,True,False,-1.3555735383351195,-1.3381985632981508,1.0354192499928778,1.0056275064434024,-0.9701425001453321,1.0124228365658292,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
46,0,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,S.C./A.4. 23567,-0.4863374216869257,-0.5449249778098341,-0.7841792430073967,True,False,True,0.7376951317802901,-1.333126934240185,-0.9657923589955261,-0.9944039851661325,1.0307764064044151,1.0124228365658292,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
47,0,0.8273772438659699,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,370371,-0.3363340021468808,-0.5449249778098341,-0.16405229962564447,True,True,False,0.7376951317802901,-1.3280553051822195,1.0354192499928778,-0.9944039851661325,1.0307764064044151,1.0124228365658292,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
48,1,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,14311,-0.49237782784290063,-0.5449249778098341,-0.8189865811572414,False,True,False,-1.3555735383351195,-1.322983676124254,-0.9657923589955261,1.0056275064434024,1.0307764064044151,1.0124228365658292,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
49,0,0.8273772438659699,-0.10463740114712752,1.340131927606843,-0.4736736092984604,2662,-0.21191774308354583,-0.5449249778098341,0.16437971416667366,True,False,False,0.7376951317802901,-1.3179120470662884,1.0354192499928778,1.0056275064434024,1.0307764064044151,1.0124228365658292,-0.9921742788212995,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
50,0,0.8273772438659699,-0.8731358343600393,0.4327933656785018,-0.4736736092984604,349237,-0.29002422161773944,-0.5449249778098341,-0.029312075627065143,False,False,True,-1.3555735383351195,-1.3128404180083226,-0.9657923589955261,-0.9944039851661325,-0.9701425001453321,-0.9877295966495894,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
51,0,0.8273772438659699,-1.7184841108942424,3.1548090514635256,0.7676298785983874,3101295,0.1506737441786005,-0.5449249778098341,0.7678594338107121,True,False,True,0.7376951317802901,-1.307768788950357,1.0354192499928778,-0.9944039851661325,-0.9701425001453321,-0.9877295966495894,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
52,0,0.8273772438659699,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,A/4. 39886,-0.4913710934835715,-0.5449249778098341,-0.8131032608653792,True,False,True,0.7376951317802901,-1.3026971598923915,-0.9657923589955261,1.0056275064434024,-0.9701425001453321,-0.9877295966495894,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
53,1,-1.5661069258891576,1.5092093085999871,0.4327933656785018,-0.4736736092984604,PC 17572,0.8964967865378598,1.8351149988007642,1.4362199751817062,False,False,False,-1.3555735383351195,-1.297625530834426,1.0354192499928778,1.0056275064434024,-0.9701425001453321,-0.9877295966495894,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
54,1,-0.3693648410115938,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,2926,-0.12491978668775715,-0.5449249778098341,0.3444394801955362,False,False,True,-1.3555735383351195,-1.2925539017764605,-0.9657923589955261,-0.9944039851661325,1.0307764064044151,-0.9877295966495894,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
55,0,-1.5661069258891576,2.738806801740646,-0.47454519624983954,0.7676298785983874,113509,0.5995101505357573,1.8351149988007642,1.2189504454470093,True,False,False,0.7376951317802901,-1.2874822727184947,1.0354192499928778,-0.9944039851661325,1.0307764064044151,-0.9877295966495894,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
56,1,-1.5661069258891576,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,19947,0.06635974158478332,1.8351149988007642,0.6557188297748954,True,False,True,0.7376951317802901,-1.2824106436605291,-0.9657923589955261,1.0056275064434024,1.0307764064044151,-0.9877295966495894,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
57,1,-0.3693648410115938,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,C.A. 31026,-0.43700743807979686,-0.5449249778098341,-0.5368057694182641,False,False,True,-1.3555735383351195,-1.2773390146025636,1.0354192499928778,1.0056275064434024,1.0307764064044151,-0.9877295966495894,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
58,0,0.8273772438659699,-0.06621247948648194,-0.47454519624983954,-0.4736736092984604,2697,-0.5028639729296732,-0.5449249778098341,-0.8823470582632056,True,False,False,0.7376951317802901,-1.272267385544598,-0.9657923589955261,-0.9944039851661325,-0.9701425001453321,1.0124228365658292,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
59,1,-0.3693648410115938,-1.8721837975368247,0.4327933656785018,2.0089333664952354,C.A. 34651,-0.08968408411123653,-0.5449249778098341,0.40928266156909443,False,False,True,-1.3555735383351195,-1.2671957564866325,1.0354192499928778,-0.9944039851661325,-0.9701425001453321,1.0124228365658292,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
60,0,0.8273772438659699,-1.4110847376090776,4.0621476133918675,2.0089333664952354,CA 2144,0.2958951755118318,-0.5449249778098341,0.936361092700485,True,False,True,0.7376951317802901,-1.2621241274286668,-0.9657923589955261,1.0056275064434024,-0.9701425001453321,1.0124228365658292,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
61,0,0.8273772438659699,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,2669,-0.5028639729296732,-0.5449249778098341,-0.8823470582632056,True,False,False,0.7376951317802901,-1.2570524983707012,1.0354192499928778,1.0056275064434024,-0.9701425001453321,1.0124228365658292,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
62,1,-1.5661069258891576,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,113572,0.962353321387736,1.8351149988007642,1.4787785499834798,False,False,True,-1.3555735383351195,-1.2519808693127357,-0.9657923589955261,-0.9944039851661325,1.0307764064044151,1.0124228365658292,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
63,0,-1.5661069258891576,1.2018099353148226,0.4327933656785018,-0.4736736092984604,36973,1.0323213593611125,1.8351149988007642,1.5221510751129648,True,False,True,0.7376951317802901,-1.2469092402547701,1.0354192499928778,-0.9944039851661325,1.0307764064044151,1.0124228365658292,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
64,0,0.8273772438659699,-1.949033640858116,2.2474704895351842,2.0089333664952354,347088,-0.08666388103324908,-0.5449249778098341,0.4146557174979072,True,False,True,0.7376951317802901,-1.2418376111968046,-0.9657923589955261,1.0056275064434024,1.0307764064044151,1.0124228365658292,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
65,0,-1.5661069258891576,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,PC 17605,-0.09027201697708476,-0.5449249778098341,0.4082334475616762,True,False,False,0.7376951317802901,-1.2367659821388388,1.0354192499928778,1.0056275064434024,1.0307764064044151,1.0124228365658292,1.007887446132949,1.0400844681729362,-0.9295250057968713,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
66,1,0.8273772438659699,-0.10463740114712752,0.4327933656785018,0.7676298785983874,2661,-0.3414522396297103,-0.5449249778098341,-0.1800831698720664,True,False,False,0.7376951317802901,-1.2316943530808733,-0.9657923589955261,-0.9944039851661325,-0.9701425001453321,-0.9877295966495894,-0.9921742788212995,-0.9614603723067316,1.0758182875808824,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
67,1,-0.3693648410115938,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,C.A. 29395,-0.43700743807979686,1.8351149988007642,-0.5368057694182641,False,False,True,-1.3555735383351195,-1.2266227240229077,1.0354192499928778,-0.9944039851661325,-0.9701425001453321,-0.9877295966495894,-0.9921742788212995,-0.9614603723067316,1.0758182875808824,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
68,0,0.8273772438659699,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,S.P. 3464,-0.4841568350646187,-0.5449249778098341,-0.7718965778779472,True,False,True,0.7376951317802901,-1.2215510949649422,-0.9657923589955261,1.0056275064434024,-0.9701425001453321,-0.9877295966495894,-0.9921742788212995,-0.9614603723067316,1.0758182875808824,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
69,1,0.8273772438659699,-0.9499856776813305,3.1548090514635256,2.0089333664952354,3101281,-0.4888542575852486,-0.5449249778098341,-0.798539974052802,False,False,True,-1.3555735383351195,-1.2164794659069764,1.0354192499928778,1.0056275064434024,-0.9701425001453321,-0.9877295966495894,-0.9921742788212995,-0.9614603723067316,1.0758182875808824,-0.8427174762170826,-0.7358821178351062,-0.5031546054266276
